AN,CUI,CAEN,DENUMIRE,LOCALITATE,STARE,DATA STARE,ACTIVE IMOBILIZATE - TOTAL,JUDET,ACTIVE CIRCULANTE - TOTAL,STOCURI,CREANTE,CASA SI CONTURI LA BANCI,DATORII,CAPITALURI - TOTAL ,CAPITAL SUBSCRIS VARSAT,CIFRA DE AFACERI NETA,VENITURI TOTALE,CHELTUIELI TOTALE,PROFITUL BRUT,PIERDERE BRUTA,PROFITUL NET,PIERDERE NETA
2017,37969134,7111,A TO Z BUILD SRL,Gura Humorului,RADIERE,27 Mai        2019,0,SUCEAVA,200,,200,,122,78,200,0,0,122,0,122,0,122
2017,38013067,4941,BET-VERO TRANS SRL,Dorna Candrenilor,INREGISTRAT,21 Iulie      2017,,SUCEAVA,23179,2225,,20954,2558,20621,200,36939,36939,16070,20869,0,20421,0
2017,38056459,4941,DANA-VIO LOGISTIK SRL,Văşcăuţi,INREGISTRAT,02 August     2017,135587,SUCEAVA,29230,140,29088,2,187986,-23169,200,73368,74383,97018,0,22635,0,23369
2017,38058484,4941,CENARAZMYR-TRANS S.R.L.,Baia,TRANSFER(SOSIRE),24 Octombrie  2018,,SUCEAVA,34100,25029,200,8871,71953,-37853,200,444020,444020,477673,0,33653,0,38053
2017,38068739,9603,ATLANTIC ROM & MAR INTERNAŢIONAL S.R.L.,Rădăuţi,INREGISTRAT,04 August     2017,3315,SUCEAVA,3243,,,3243,9257,-2699,200,0,0,2899,0,2899,0,2899
2017,38072110,4120,NOBLESS  CONSTRUCT S.R.L.,Suceava,INREGISTRAT,07 August     2017,122,SUCEAVA,61919,,61785,134,6716,55325,200,101240,101240,45102,56138,0,55125,0
2017,38082628,7111,ATELIER STUFO 48 SRL,Fălticeni,INREGISTRAT,09 August     2017,21650,SUCEAVA,25738,,,,1263,46125,,70970,70970,22915,48055,0,45925,0
2017,38132661,7810,PANAP JOBS SRL,Solca,INREGISTRAT,24 August     2017,528,SUCEAVA,9025,,,9025,10116,-563,200,18150,18150,18731,0,581,0,763
2017,38143652,5630,BIATASY  RAR SRL,Broşteni,INREGISTRAT,28 August     2017,1256,SUCEAVA,4564,2029,,2535,4109,1711,200,6136,6136,4441,1695,0,1511,0
2017,38143679,147,MAGIA BUCOVINEI SRL,Sfântu Ilie,RADIERE,30 Aprilie    2020,81,SUCEAVA,268,,,268,500,-151,200,0,0,351,0,351,0,351
2017,38149051,4622,FIMFLORAL S.R.L.,Şcheia,INREGISTRAT,29 August     2017,,SUCEAVA,5097,4671,,426,4728,369,200,932,932,760,172,0,169,0
2017,38178111,1520,LUSY MELEN ART SRL,Horodnic de Jos,INREGISTRAT,05 Septembrie 2017,597,SUCEAVA,1147,,,1147,7140,-5396,200,0,0,5596,0,5596,0,5596
2017,38183959,5630,EVELYNE CHEVIN S.R.L.,Părhăuţi,INREGISTRAT,06 Septembrie 2017,,SUCEAVA,404,,,404,1000,-596,200,0,0,796,0,796,0,796
2017,38189552,4120,ALBO CONSTRUCT AG S.R.L.,Fălticeni,INREGISTRAT,07 Septembrie 2017,,SUCEAVA,200,,,,0,200,,0,0,,0,0,0,0
2017,38212620,4120,ERIDIN LOGISTIC S.R.L.,Straja,SUSPENDARE ACTIVITATE,01 Februarie  2020,0,SUCEAVA,14057,0,7153,6904,8189,5868,200,30985,30985,25009,5976,0,5668,0
2017,38220461,4778,COSTELIA BOUTIQUE SRL,Solca,INREGISTRAT,14 Septembrie 2017,0,SUCEAVA,8004,6675,0,1329,7752,252,200,5052,5052,4848,204,0,52,0
2017,38314183,6920,CABINET EXPERTIZĂ  EXCLUSIV S.R.L.,Fălticeni,INREGISTRAT,05 Octombrie  2017,,SUCEAVA,17871,,490,17381,330,17541,200,18930,18930,1259,17671,0,17341,0
2017,38345546,4791,CMV  NETMARKET S.R.L.,Fălticeni,INREGISTRAT,12 Octombrie  2017,343,SUCEAVA,427,224,,203,570,200,200,0,0,,0,0,0,0
2017,38449300,4941,TRANS EURO VASILICĂ S.R.L.,Gura Humorului,INREGISTRAT,06 Noiembrie  2017,622,SUCEAVA,60943,,2326,58617,61675,-110,200,0,0,310,0,310,0,310
2017,38455034,4791,RUBICCO JEWELRY S.R.L.,Suceava,INREGISTRAT,07 Noiembrie  2017,,SUCEAVA,41174,39614,720,840,45438,-4264,200,1961,1961,6366,0,4405,0,4464
2017,38459397,4771,FANCY COLOURS S.R.L.,Suceava,INREGISTRAT,08 Noiembrie  2017,347,SUCEAVA,16300,16024,0,276,16589,58,200,0,0,142,0,142,0,142
2017,38526305,4778,THEROF GIFT S.R.L.,Solca,INREGISTRAT,23 Noiembrie  2017,0,SUCEAVA,4271,2970,0,1301,4569,-298,200,2308,2308,2737,0,429,0,498
2017,38526321,6920,INSIEME ACCOUNTING S.R.L.,Suceava,INREGISTRAT,23 Noiembrie  2017,632,SUCEAVA,352,,,352,2000,-1016,200,0,0,1216,0,1216,0,1216
2017,3663032,4651,TRUNI PRODIMPEX SRL,Burla,SUSPENDARE ACTIVITATE,09 August     2018,,SUCEAVA,3887,3279,608,,4008,-121,200,0,0,,0,0,0,0
2017,3663377,4639,DIONISOS PRODCOM SRL,Siret,INREGISTRAT,01 Aprilie    1993,769660,SUCEAVA,863092,135700,363497,333895,185343,1447409,100000,3154495,3189033,2972606,216427,0,178022,0
2017,3664020,2221,ISTRA SRL,Suceava,INREGISTRAT,01 Aprilie    1993,1556279,SUCEAVA,2488827,2025813,417963,45051,3126399,867275,345000,2292424,2780042,2676699,103343,0,82526,0
2017,3664380,8553,DISCRET COM SRL,Suceava,SUSPENDARE ACTIVITATE,15 Februarie  2019,3586,SUCEAVA,18108,,135,17973,610464,-588770,1214,133690,133785,115378,18407,0,17069,0
2017,3776619,1610,LA NIGRA IMPEX SRL,Neagra Şarului,INREGISTRAT,20 Aprilie    1993,30301,SUCEAVA,261483,29684,15450,216349,24124,267660,160170,214686,184232,194617,0,10385,0,10385
2017,3778040,3314,MINI-ELECTRON SRL,Suceava,INREGISTRAT,20 Aprilie    1993,12589,SUCEAVA,21558,10373,5332,5853,33969,186,200,4830,4830,10888,0,6058,0,6107
2017,3778210,8622,PNEUMOSAN S.R.L.,Suceava,INREGISTRAT,20 Aprilie    1993,,SUCEAVA,489516,,118044,371472,10173,479343,200,351487,351487,36716,314771,0,304227,0
2017,3905080,1051,ZADA PRODCOM SRL,Horodnic de Jos,INREGISTRAT,11 Mai        1993,535766,SUCEAVA,626377,197473,327874,101030,515820,625347,200000,2987404,3102442,2901450,200992,0,173164,0
2017,3905128,1419,ROMTHEO PRODCOM S.R.L.,Rădăuţi,SUSPENDARE ACTIVITATE,22 Mai        2009,478,SUCEAVA,,,,,787,-309,200,0,0,0,0,0,0,0
2017,3956792,4778,SICORA SRL,Siret,INREGISTRAT,19 Mai        1993,206,SUCEAVA,55824,50311,,5513,297059,-241029,210,88449,88830,124892,0,36062,0,36950
2017,3956970,4399,SIRA COM PAVEL SRL,Câmpulung Moldovenesc,INREGISTRAT,19 Mai        1993,23454,SUCEAVA,2521,,442,2079,0,25975,12800,1670,1670,4398,0,2728,0,2779
2017,4030241,4711,ATROPA BELADONA S.R.L.,Suceava,INREGISTRAT,27 Mai        1993,162765,SUCEAVA,2057179,705476,248097,1103606,1301342,925442,10006,3869830,3958082,3492899,465183,0,389976,0
2017,4030608,4711,FRATERNITATEA COM S.R.L.,Suceava,INREGISTRAT,01 Iunie      1993,0,SUCEAVA,18503,16694,0,1809,21603,2458,220,72839,72839,72045,794,0,0,917
2017,4113177,4941,DOMIAN IMPEX S.R.L.,Suceava,SUSPENDARE ACTIVITATE,01 Mai        2009,,SUCEAVA,,,,,0,0,,0,0,,0,0,0,0
2017,4114083,4711,ANCONI COMSERV SRL,Gura Humorului,INREGISTRAT,15 Iunie      1993,999942,SUCEAVA,996094,289492,25936,680666,682529,1313507,118500,8866560,8894345,8485977,408368,0,351328,0
2017,4114415,4776,ADARIA SERV SRL,Suceava,INREGISTRAT,15 Iunie      1993,372830,SUCEAVA,638338,528553,47853,61932,432147,594002,200,3770424,3778758,3442954,335804,0,264228,0
2017,4239621,4120,AGACON SRL,Pătrăuţi,INREGISTRAT,18 Iunie      1993,605935,SUCEAVA,1268158,21425,1026602,220131,1011946,861347,14080,2006436,2174320,1874337,299983,0,246897,0
2017,4239826,4711,MADRAS PRODCOM SRL,Găineşti,INREGISTRAT,08 Iulie      1993,3360581,SUCEAVA,2486270,1124804,685113,676353,3022230,2836583,1000990,6051638,6276559,5861274,415285,0,339637,0
2017,4239966,4779,ONISIMI COM SRL,Sfântu Ilie,INREGISTRAT,08 Iulie      1993,1725161,SUCEAVA,2369042,1991689,343237,34116,3103927,1113338,101000,3977436,4098527,3633270,465257,0,397156,0
2017,4240030,9521,DIMELECTRONIC SRL,Suceava,INREGISTRAT,08 Iulie      1993,137658,SUCEAVA,23455,14518,1803,7134,144293,16820,2881,77012,77012,98977,0,21965,0,22735
2017,4240197,4711,RUSAUR SERVCOM S.R.L.,Siliştea,INREGISTRAT,08 Iulie      1993,,SUCEAVA,39994,33658,,6336,27082,12912,200,503003,503003,501354,1649,0,0,3046
2017,4325200,4941,MAROCO PROSERV CONSTRUCT SRL,Pojorâta,INREGISTRAT,19 Iulie      1993,761987,SUCEAVA,191078,,163338,27740,231915,721150,150800,376571,392725,249574,143151,0,139224,0
2017,4325480,4711,LARY COM S.R.L.,Bilca,RELUARE ACTIVITATE,23 Februarie  2011,2065,SUCEAVA,2021,,1486,535,20576,-16490,200,0,0,,0,0,0,0
2017,4325927,4730,TRANSPORT CALATORI SA,Câmpulung Moldovenesc,INREGISTRAT,19 Iulie      1993,516076,SUCEAVA,969573,418202,525786,25585,642918,842731,102985,3788867,3804740,3796164,8576,0,6184,0
2017,4326493,7112,GEOSIT SA,Suceava,INREGISTRAT,19 Iulie      1993,911022,SUCEAVA,1136699,922711,178949,35039,603578,1422443,90000,580844,675389,670511,4878,0,543,0
2017,4438411,4711,MODELARIE S.R.L.,Suceava,INREGISTRAT,05 August     1993,101545,SUCEAVA,148363,133240,13045,2078,316704,-66796,250,128832,128832,116515,12317,0,10986,0
2017,4438837,1396,CONELTEX SRL,Suceava,INREGISTRAT,30 Iulie      1993,2991497,SUCEAVA,1838374,1033851,665110,139413,3896110,1135436,490000,3694884,4548224,4268826,279398,0,245212,0
2017,4439697,4120,TIR ELECTRON PROD SRL,Vatra Dornei,INREGISTRAT,05 August     1993,689127,SUCEAVA,1289907,19118,202718,1068071,479779,1499256,200,834281,836078,704474,131604,0,123243,0
2017,4440179,4773,MERY FARM S.R.L.,Marginea,INREGISTRAT,21 Iulie      1993,17956,SUCEAVA,97308,97058,,250,44273,70991,1000,154383,156617,139842,16775,0,12076,0
2017,716574,4532,SPORT TURISM SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,63325,SUCEAVA,370630,262997,54060,53573,191331,238439,8000,151180,158535,139859,18676,0,17091,0
2017,717359,4773,DORNAFARM SA,Suceava,INREGISTRAT,30 Noiembrie  1992,4943318,SUCEAVA,10805263,1626225,7462997,1716041,11176347,3940828,7663073,4618158,6012084,5998851,13233,0,1019,0
2017,717596,4322,INSTCOMP SA,Suceava,INREGISTRAT,30 Noiembrie  1992,271511,SUCEAVA,10318042,91351,7444022,2782669,15960162,-5361837,137080,4408498,4411409,4241953,169456,0,169456,0
2017,717731,4719,SALAMANDER COM SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,567022,SUCEAVA,3230945,2995174,155470,80301,1979960,1792619,10000,3769521,3785565,3370455,415110,0,358567,0
2017,717758,5510,BUCOVINA TURISM SEVERIN SA,Suceava,INREGISTRAT,30 Noiembrie  1992,7652384,SUCEAVA,977458,433761,387412,156285,918621,7780089,481562,4528278,4682878,4615082,67796,0,14272,0
2017,717847,1812,MUSATINII SA,Suceava,INREGISTRAT,24 Aprilie    1991,1883519,SUCEAVA,1177585,247578,912165,13681,1729860,1456749,2092601,3002400,3102722,3554449,0,451727,0,459467
2017,718389,7112,PROIECT BUCOVINA SA,Suceava,INREGISTRAT,30 Noiembrie  1992,1495435,SUCEAVA,1904028,502293,1280114,121621,1491674,2268085,856688,90733,403726,402185,1541,0,633,0
2017,723385,4759,FAIIA COMPLEX SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,1977765,SUCEAVA,1741677,1510155,119775,111747,3132590,586852,29725,4912837,4945165,4948759,0,3594,0,4619
2017,724763,1071,PIINEA DE AUR SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,410846,SUCEAVA,195798,102502,85543,7753,884146,-274790,11077,1268154,1751926,1739822,12104,0,9994,0
2017,725530,4321,ASMA COM SERVICE S.R.L.,Suceava,INREGISTRAT,01 Martie     1993,,SUCEAVA,88380,,55082,33298,17968,67762,210,219724,219729,213424,6305,0,4108,0
2017,726403,6820,KASEL SRL,Dragomirna,INREGISTRAT,30 Noiembrie  1992,107775,SUCEAVA,531276,65296,315505,150475,66751,573354,200,389824,389824,257245,132579,0,128680,0
2017,727808,4711,CRIS ALIN COMIMPEX SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,528916,SUCEAVA,499329,375542,50000,73787,41879,986366,46030,2753248,2753248,2705624,47624,0,40004,0
2017,727913,4532,SERVICE PROMPT SRL,Şcheia,INREGISTRAT,30 Noiembrie  1992,904672,SUCEAVA,2622685,1945352,671658,5675,1898808,1628549,1457000,5145109,5192314,5167486,24828,0,19072,0
2017,728129,2932,SPIT BUCOVINA SA,Suceava,INREGISTRAT,18 Martie     1991,12751764,SUCEAVA,2776797,2064939,504863,206995,160467,15368094,5945907,726350,1158389,917521,240868,0,240868,0
2017,730145,3109,MOBILEXTRA SA,Câmpulung Moldovenesc,INREGISTRAT,30 Noiembrie  1992,3379820,SUCEAVA,811874,557736,242029,7895,2509171,1682523,466295,1646666,1830883,2111578,0,280695,0,280695
2017,731248,4722,PALTIN VEREHA SOCIETATE IN NUME COLECTIV,Câmpulung Moldovenesc,INREGISTRAT,30 Noiembrie  1992,272758,SUCEAVA,67438,3969,6551,56918,216104,124092,820,200465,200465,194126,6339,0,325,0
2017,732871,4754,CAMPING FAGET SRL,Câmpulung Moldovenesc,INREGISTRAT,30 Noiembrie  1992,581747,SUCEAVA,885667,615186,59087,211394,613680,856498,6440,4008758,4011139,3776632,234507,0,196665,0
2017,732979,4719,TONY SRL,Câmpulung Moldovenesc,INREGISTRAT,30 Noiembrie  1992,12313,SUCEAVA,893726,554179,2582,336965,138206,767833,240,1720741,1724943,1565772,159171,0,142184,0
2017,733362,4211,ELBI SA,Fălticeni,INREGISTRAT,30 Noiembrie  1992,1509388,SUCEAVA,994025,96787,686016,211222,412060,2091353,92775,4134058,6802391,7336643,0,534252,0,534252
2017,733524,4711,FLORIN SRL,Fălticeni,INREGISTRAT,30 Noiembrie  1992,258581,SUCEAVA,855278,567960,849,286469,150416,963443,682000,4341050,4411850,4347896,63954,0,54817,0
2017,733575,1107,MOLDAVIA SRL,Fântâna Mare,INREGISTRAT,30 Noiembrie  1992,2815114,SUCEAVA,1223724,158776,1051211,13737,1695963,1111506,10000,565367,678872,669011,9861,0,3570,0
2017,734163,4773,FARMACIA TANIA SRL,Fălticeni,INREGISTRAT,30 Noiembrie  1992,1205309,SUCEAVA,2795798,1302917,982112,510769,2218606,1782501,100400,8386114,8386453,8208527,177926,0,128075,0
2017,734791,4711,TRANSIT SRL,Fălticeni,INREGISTRAT,30 Noiembrie  1992,523009,SUCEAVA,221556,140459,72610,8487,213885,533680,400000,1617572,1638838,1617061,21777,0,18213,0
2017,735096,4211,DAMI-PROD-COM SRL,Praxia,INREGISTRAT,30 Noiembrie  1992,2583464,SUCEAVA,961309,149633,762692,48984,843569,2704759,450000,1744108,1851493,2376641,0,525148,0,525148
2017,735827,4711,ROXANA SRL,Fălticeni,INREGISTRAT,30 Noiembrie  1992,306808,SUCEAVA,615199,599056,10127,6016,296620,633570,615200,1699207,1704710,1701121,3589,0,3589,0
2017,736040,4773,FARMACIA DELIA S.R.L.,Gura Humorului,INREGISTRAT,30 Noiembrie  1992,193555,SUCEAVA,2805131,796144,349160,1659827,1601235,1397451,100000,5225000,5225090,4539024,686066,0,584249,0
2017,737470,4711,STEL MOB SRL,Gura Humorului,INREGISTRAT,30 Noiembrie  1992,1550293,SUCEAVA,355829,313222,13212,29395,556038,1350968,1062210,3515626,3527379,3434172,93207,0,62713,0
2017,769412,4711,CONFECTIA - ZIUB S.R.L.,Fundu Moldovei,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,26700,26220,,480,24148,2552,200,28200,28200,26440,1760,0,914,0
2017,770484,4711,IRINA COM SRL,Ostra,INREGISTRAT,30 Noiembrie  1992,1528,SUCEAVA,1088,,1088,,210555,-207939,200,0,0,,0,0,0,0
2017,770735,4711,VALEA SUHEI COM SRL,Stulpicani,RELUARE ACTIVITATE,19 Aprilie    2012,3625,SUCEAVA,1036,977,,59,10487,-5826,8000,0,0,,0,0,0,0
2017,774559,1610,PASROM SRL,Sasca Mică,INREGISTRAT,30 Noiembrie  1992,19132,SUCEAVA,419945,109986,121300,188659,612200,-173123,300,2247564,2332796,2176361,156435,0,135722,0
2017,774575,4673,VASILACHE SRL,Sasca Mică,INREGISTRAT,03 Februarie  1992,2187009,SUCEAVA,1847600,1592949,254379,272,6026984,-1992375,2000000,2141054,2437016,2417134,19882,0,9968,0
2017,775023,1051,MALINUL SRL,Mălini,INREGISTRAT,30 Noiembrie  1992,3274099,SUCEAVA,835674,383827,451024,823,980691,3129082,3160000,6177036,6446596,6387732,58864,0,41882,0
2017,950418,4761,MELIOR SA,Suceava,INREGISTRAT,25 August     2004,3430218,SUCEAVA,3622403,2834208,420073,368122,1494319,5475302,112153,1521703,2043491,1740337,303154,0,254649,0
2017,2558721,5510,POLARIS CAFE SRL,Şcheia,INREGISTRAT,15 Decembrie  1992,13275292,SUCEAVA,253728,86841,44615,122272,7836738,5692282,500000,5669137,5676317,3892006,1784311,0,1685311,0
2017,2558861,210,ALUNIS S.R.L.,Drăgoiasa,INREGISTRAT,15 Decembrie  1992,136,SUCEAVA,6295,3663,2334,298,23817,-17386,210,0,0,1455,0,1455,0,1455
2017,2560179,8623,DENTES SRL,Suceava,RADIERE,28 Martie     2018,1000,SUCEAVA,1012,,,1012,87900,-85888,1000,6250,6250,62151,0,55901,0,56089
2017,2560454,4321,LUHAN SRL,Suceava,INREGISTRAT,15 Decembrie  1992,385721,SUCEAVA,1690580,,1430626,259954,768359,1307942,50050,2562697,2566713,1543477,1023236,0,997569,0
2017,2561247,9511,AMA DIGITAL SRL,Suceava,SUSPENDARE ACTIVITATE,01 Iunie      2012,33928,SUCEAVA,774,,710,64,64000,-29298,200,0,0,,0,0,0,0
2017,2561611,4711,REBECA SERV S.R.L.,Şerbăuţi,INREGISTRAT,15 Decembrie  1992,20992,SUCEAVA,51197,51040,142,15,67246,4943,210,0,0,,0,0,0,0
2017,2562226,4773,FLORIS SRL,Fălticeni,INREGISTRAT,15 Decembrie  1992,301910,SUCEAVA,1327703,781564,504515,41624,1235032,394581,4030,4047340,4085308,3778263,307045,0,262866,0
2017,2563086,811,CITADELA S.R.L.,Vatra Dornei,SUSPENDARE ACTIVITATE,30 Aprilie    2009,57315,SUCEAVA,8214,,8042,172,21221,44308,260,0,0,,0,0,0,0
2017,2563183,4711,MODERN INTIM SRL,Vatra Dornei,INREGISTRAT,15 Decembrie  1992,25068,SUCEAVA,794213,785456,0,8757,517670,301611,250380,537511,537511,531964,5547,0,370,0
2017,2563400,4399,ADELINA COMSERV SRL,Gura Humorului,INREGISTRAT,15 Decembrie  1992,670218,SUCEAVA,644232,385540,253930,4762,965211,349240,200000,447203,380829,374767,6062,0,1466,0
2017,2563582,5630,EUROLUX SRL,Rădăuţi,DIZOLVARE FARA LICHIDARE(FUZIUNE),02 Martie     2020,14994,SUCEAVA,21735,,,21735,2381,34348,8062,16200,16200,14990,1210,0,724,0
2017,2583393,220,DAMARCONS SRL,Brodina,INREGISTRAT,23 Decembrie  1992,32578,SUCEAVA,154256,420,145557,8279,509731,-322897,200,1022503,1022504,1164122,0,141618,0,151144
2017,2690357,1392,MIFADO PRODCOM SRL,Spătăreşti,INREGISTRAT,18 Ianuarie   1993,779475,SUCEAVA,945828,727771,180262,37795,492110,1233193,1000,3010028,3025271,2831264,194007,0,168222,0
2017,2690420,1520,GITANOS SRL,Şcheia,INREGISTRAT,18 Ianuarie   1993,1931618,SUCEAVA,5753963,2591260,2836354,326349,4546464,3139117,1125000,7933936,8028267,6687574,1340693,0,1146352,0
2017,2690446,4711,MAROCICO LEG COM SRL,Măgura,RADIERE,11 Decembrie  2019,,SUCEAVA,143851,122764,773,20314,48950,94901,200,49661,49661,40873,8788,0,7298,0
2017,2691018,4719,AZIM COM S.R.L.,Fălticeni,INREGISTRAT,18 Ianuarie   1993,6006224,SUCEAVA,634738,93237,88592,452909,4780847,1860115,310,1108228,1108290,773407,334883,0,321160,0
2017,2691247,4399,ELECTROCONSTRUCTIA ELCO SUCEAVA SA,Suceava,INREGISTRAT,16 Decembrie  1992,1940246,SUCEAVA,2306590,85909,1019352,1201329,398460,3854617,1146900,3444989,3646288,3567623,78665,0,66611,0
2017,2691387,1413,JANICE SRL,Şcheia,INREGISTRAT,18 Ianuarie   1993,842768,SUCEAVA,1467171,1353678,49152,64341,241614,2081286,2630200,1156547,1920020,2037262,0,117242,0,131859
2017,2692110,3811,GOSCOM SA,Fălticeni,INREGISTRAT,18 Ianuarie   1993,552867,SUCEAVA,2077769,42760,988808,1046201,1159232,1483681,363381,2671584,2634006,2022905,611101,0,513290,0
2017,2692129,5224,BERNAR PROD SRL,Dorneşti,INREGISTRAT,18 Ianuarie   1993,2640325,SUCEAVA,1739270,298790,1287720,152760,2757438,1622157,350,3543004,3615746,3482963,132783,0,92483,0
2017,2692277,4639,TIHAN SOCIETATE IN NUME COLECTIV,Manolea,INREGISTRAT,18 Ianuarie   1993,27841,SUCEAVA,14882,,14567,315,110094,-67371,249,0,0,,0,0,0,0
2017,2692463,1610,GRI COM SRL,Vama,INREGISTRAT,18 Ianuarie   1993,1821329,SUCEAVA,1627732,776706,758243,92783,1501217,1244713,410000,4000906,4317011,4302068,14943,0,1989,0
2017,2693531,130,HORTIART SRL,Suceava,INREGISTRAT,18 Ianuarie   1993,108215,SUCEAVA,818170,191254,430286,196630,577385,349000,310,775006,775006,642657,132349,0,124656,0
2017,738424,4321,CONSENS SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,1644261,SUCEAVA,419064,164634,113493,140937,1090542,1054589,760000,884783,868690,962927,0,94237,0,94237
2017,738491,4711,TRANSPORT AUTO RADAUTI SA,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,1383135,SUCEAVA,2557150,450068,1748784,358298,1160459,2779826,219340,2681082,3721940,3598755,123185,0,87733,0
2017,739420,4719,GABIDAN SRL,Rădăuţi,RADIERE,25 Aprilie    2018,,SUCEAVA,,,,,0,0,9570,0,0,,0,0,0,0
2017,739659,4711,RACORITOARE BUCOVINA SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,35701972,SUCEAVA,915151,231603,341945,75908,35217958,1399165,98120,3966639,4129782,3934039,195743,0,163796,0
2017,740858,4291,CONSIR SA,Siret,INREGISTRAT,30 Noiembrie  1992,1771800,SUCEAVA,10542830,320500,9005981,1216349,21098439,-8783809,,2259629,2470359,2930086,0,459727,0,459727
2017,741659,5510,TRICOTEX ANTILOPA SRL,Solca,INREGISTRAT,30 Noiembrie  1992,1918594,SUCEAVA,161568,38234,2327,121007,882679,1185740,10000,1507433,1603594,1203887,399707,0,373405,0
2017,742107,5510,INTUS SRL,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,5876655,SUCEAVA,785071,250671,189060,345340,3497005,3026386,20420,3597658,3601877,3650637,0,48760,0,48760
2017,742239,1071,BRUTARIE SRL,Dorna-Arini,INREGISTRAT,30 Noiembrie  1992,1456002,SUCEAVA,265093,158362,94577,12154,1189468,531627,250000,2625053,2726844,2716327,10517,0,8819,0
2017,742301,4751,ARTEX MARIUS S.R.L.,Vatra Dornei,INREGISTRAT,06 Aprilie    1992,1092,SUCEAVA,81831,77919,,3912,12837,70086,200,131661,131673,116556,15117,0,13570,0
2017,742387,5590,BUCOVINA VACANCE TOUR S.R.L.,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,830683,SUCEAVA,45456,29273,850,15333,368578,507561,200,376557,376585,358551,18034,0,14268,0
2017,742433,1610,AUTOTURIST S.R.L.,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,3329049,SUCEAVA,662556,438087,217531,6938,1488291,2449736,63440,1870327,1868748,1857052,11696,0,3090,0
2017,742646,4772,PRACTIC MITRIC COM SRL,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,689391,SUCEAVA,708891,579778,3850,125263,671694,734359,401000,1524547,1568134,1451427,116707,0,101024,0
2017,744043,5630,VIORICA-CHIRIAC S.R.L.,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,83698,SUCEAVA,21441,21333,,108,140708,-35569,1084,216488,216488,229232,0,12744,0,14909
2017,744086,4120,FIMO SRL,Vârfu Dealului,INREGISTRAT,30 Noiembrie  1992,398404,SUCEAVA,196622,14362,106993,75067,386,594640,1820,17743,17743,36859,0,19116,0,19293
2017,744914,150,PHOENIX SRL,Salcea,INREGISTRAT,30 Noiembrie  1992,1986573,SUCEAVA,2251905,911376,1392520,-51991,3784076,402022,300000,1518659,1523507,1486022,37485,0,22459,0
2017,748266,1013,UDESTEANA SRL,Udeşti,INREGISTRAT,02 Iulie      1991,856578,SUCEAVA,785059,346364,191504,247191,1990251,-348614,36093,4605947,4906388,4940972,0,34584,0,34584
2017,752852,5610,MESTECANIS-TIMU SOCIETATE IN NUME COLECTIV,Mestecăniş,INREGISTRAT,30 Noiembrie  1992,216116,SUCEAVA,25612,24652,,960,57909,183819,571,111462,111462,122602,0,11140,0,12256
2017,754632,4711,MOTEL CAPRIOARA GRIGORESCU-BUGACIU SNC,Holda,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,17088,5870,,11218,153,16935,10,17170,17170,16239,931,0,415,0
2017,755352,5630,BRADATEL S.R.L.,Pîrteştii de Jos,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,19312,3493,14204,1615,1535,17777,408,0,0,,0,0,0,0
2017,758936,5630,BAD COM S.R.L.,Bădeuţi,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,12584,3026,7364,2194,465,12119,200,7880,7880,8019,0,139,0,375
2017,760464,4941,MARPAS SRL,Milişăuţi,INREGISTRAT,30 Noiembrie  1992,2918511,SUCEAVA,1731728,4732,1550902,176094,3195500,1454739,200000,7666071,7768284,7352457,415827,0,357498,0
2017,761362,4711,TREZIREA - SOCIETATE COOPERATIVĂ DE CONSUM,Grămeşti,INREGISTRAT,30 Noiembrie  1992,100,SUCEAVA,2504,,2500,4,11888,-9284,,0,0,,0,0,0,0
2017,763479,220,CUMAR-COM SRL,Marginea,INREGISTRAT,04 Mai        1992,283293,SUCEAVA,728175,101647,228539,397989,324694,686774,1210,3778466,3658115,3546888,111227,0,86258,0
2017,764326,2361,SATURN SRL,Măneuţi,INREGISTRAT,30 Noiembrie  1992,2903977,SUCEAVA,2833906,533469,974397,1326040,1665234,4167210,550000,6200128,7075404,6821849,253555,0,216913,0
2017,764393,5630,NICOM IMPEX SRL,Frătăuţii Vechi,INREGISTRAT,30 Noiembrie  1992,176667,SUCEAVA,424451,87490,271289,65672,390885,210233,245,566679,568075,535582,32493,0,26964,0
